,,,,,,,,,,,,,,,,,,,,,,,Areas and Densities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blocks and Roads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7.392570678,-73.49623775,Sabana_De_Torres_T1_T2_T3.pdf,Sabana_De_Torres_metrics.jpg,Sabana_De_Torres.zip,Sabana_De_Torres.jpg,Sabana_De_Torres_Metrics.jpg,Sabana_De_Torres.zip,,,,Sabana_De_Torres.jpg,Sabana_De_Torres.png,Sabana de Torres,SANTANDER,America Latina y el Caribe (ALC),"13,000",407,31.92,1991-06-01,2001-01-01,2015-01-01,"11,138","11,847","13,000",0.6%,0.7%,47%,48%,50%,21%,20%,20%,2%,2%,1%,30%,30%,29%,1.0%,0.7%,337,370,407,47,46,45,-0.3%,-0.1%,33,32,32,-0.3%,0.0%,19%,8%,  6.1 ,  2.6 ,19%,79%,63%,21%,13%,0%,5%,0%,0%,0%,2.8,2.7,0.4,0.4,2.4,2.4,100%,100%,99%,99%,100%,100%,109,119,278,269,133,142,1.3,0.8,88,-,-,-,2%,99%,88%,99%,11%,0%,0%,0%,23,29,1.0%,1.7%,3,12,13%,40%,19,15,82%,52%,0,0,0%,0%,1,2,4%,7%
76,8.946302802,-75.44401917,Sahagun_T1_T2_T3.pdf,Sahagun_metrics.jpg,Sahagun.zip,Sahagun.jpg,Sahagun_Metrics.jpg,Sahagun.zip,,,,Sahagun.jpg,Sahagun.png,Sahagún,CORDOBA,America Latina y el Caribe (ALC),"44,997",665,67.69,1987-01-01,2001-07-01,2014-07-01,"29,692","40,120","44,997",2.1%,0.9%,48%,45%,49%,17%,20%,19%,2%,1%,1%,34%,34%,31%,1.8%,1.2%,438,565,665,102,108,99,0.3%,-0.7%,68,71,68,0.3%,-0.4%,24%,19%,  7.9 ,  5.0 ,5%,24%,57%,70%,31%,5%,3%,1%,4%,0%,2.3,1.9,0.4,0.2,1.8,1.7,100%,99%,100%,100%,100%,98%,167,177,146,177,186,193,1.0,1.0,182,190,233,-,4%,98%,59%,98%,37%,0%,0%,0%,82,83,1.9%,0.1%,16,29,19%,35%,51,46,63%,55%,2,1,2%,1%,13,7,16%,9%
77,5.402369,-75.486721,Salamina_T1_T2_T3.pdf,Salamina_metrics.jpg,Salamina.zip,Salamina.jpg,Salamina_Metrics.jpg,Salamina.zip,,,,Salamina.jpg,Salamina.png,Salamina,CALDAS,America Latina y el Caribe (ALC),"8,320",113,73.84,1987-01-20,2000-08-21,2015-01-11,"11,499","10,597","8,320",-0.6%,-1.7%,0%,12%,14%,52%,45%,43%,4%,3%,3%,44%,40%,40%,2.6%,0.3%,76,108,113,271,165,122,-3.6%,-2.1%,152,98,74,-3.2%,-2.0%,13%,26%,  4.6 ,  3.9 ,35%,55%,60%,43%,4%,2%,1%,0%,0%,0%,2.6,2.8,0.0,0.0,2.6,2.8,100%,100%,0%,0%,100%,100%,131,114,-,-,131,114,0.7,1.1,-,-,133,-,3%,61%,1%,27%,96%,34%,0%,0%,21,3,3.6%,-12.5%,5,2,22%,45%,15,1,71%,26%,0,0,2%,0%,1,1,5%,29%
78,9.18368,-75.380371,Sampues_T1_T2_T3.pdf,Sampues_metrics.jpg,Sampues.zip,Sampues.jpg,Sampues_Metrics.jpg,Sampues.zip,,,,Sampues.jpg,Sampues.png,Sampués,SUCRE,America Latina y el Caribe (ALC),"42,353",358,118.27,1990-07-01,2001-01-01,2017-01-01,"13,690","23,319","42,353",5.1%,3.7%,12%,32%,43%,35%,23%,19%,2%,3%,3%,51%,41%,35%,3.9%,2.7%,154,231,358,183,172,182,-0.6%,0.4%,89,101,118,1.2%,1.0%,22%,24%,  8.2 ,  8.3 ,3%,5%,45%,51%,43%,26%,7%,17%,1%,1%,3.8,3.0,0.5,0.6,3.3,2.4,100%,100%,100%,99%,100%,100%,79,103,46,147,88,116,2.0,5.3,123,160,-,-,4%,50%,71%,49%,25%,2%,0%,0%,61,97,7.7%,2.9%,19,27,31%,28%,26,46,43%,47%,2,7,3%,7%,14,17,23%,18%
79,3.914508,-75.479074,San_Antonio_T1_T2_T3.pdf,San_Antonio_metrics.jpg,San_Antonio.zip,San_Antonio.jpg,San_Antonio_Metrics.jpg,San_Antonio.zip,,,,San_Antonio.jpg,San_Antonio.png,San Antonio,TOLIMA,America Latina y el Caribe (ALC),"4,375",102,42.87,1989-08-07,2001-02-05,2013-09-02,"5,097","4,616","4,375",-0.9%,-0.4%,36%,42%,48%,0%,0%,0%,1%,0%,1%,63%,57%,52%,2.6%,1.3%,64,87,102,213,124,89,-4.7%,-2.7%,79,53,43,-3.5%,-1.7%,13%,3%,  6.2 ,  4.2 ,10%,34%,68%,66%,21%,0%,1%,0%,0%,0%,2.1,1.9,0.0,0.0,2.1,1.9,100%,100%,0%,0%,100%,100%,81,113,-,-,81,113,0.8,1.1,-,-,-,-,37%,0%,3%,0%,59%,0%,0%,0%,13,12,4.7%,-0.6%,6,8,47%,67%,6,4,49%,32%,1,0,4%,2%,0,0,0%,0%
80,8.929749339,-75.02702274,San_benito_abad_T1_T2_T3.pdf,San_benito_abad_metrics.jpg,San_benito_abad.zip,San_benito_abad.jpg,San_benito_abad_Metrics.jpg,San_benito_abad.zip,,,,San_benito_abad.jpg,San_benito_abad.png,San Benito Abad,SUCRE,America Latina y el Caribe (ALC),"5,529",175,31.52,1987-01-01,2001-07-01,2014-07-01,"9,502","8,027","5,529",-1.2%,-2.9%,26%,39%,42%,0%,0%,0%,5%,1%,1%,70%,61%,57%,4.7%,3.9%,53,106,175,590,192,73,-7.7%,-7.5%,179,76,32,-5.9%,-6.8%,20%,11%,  7.1 ,  5.6 ,6%,12%,62%,80%,30%,7%,2%,0%,0%,0%,9.1,5.5,0.0,0.0,9.1,5.5,100%,100%,0%,0%,100%,100%,12,41,-,-,12,41,1.4,3.4,217,189,-,-,1%,100%,99%,100%,0%,0%,0%,0%,"20,807","14,059",8909.4%,-3.0%,6,14,0%,0%,10,7,0%,0%,5,9,0%,0%,4,5,0%,0%
81,8.250007913,-74.72277922,San_jacinto_del_cauca_T1_T2_T3.pdf,San_jacinto_del_cauca_metrics.jpg,San_jacinto_del_cauca.zip,San_jacinto_del_cauca.jpg,San_jacinto_del_cauca_Metrics.jpg,San_jacinto_del_cauca.zip,,,,San_jacinto_del_cauca.jpg,San_jacinto_del_cauca.png,San Jacinto del Cauca,BOLIVAR,America Latina y el Caribe (ALC),"8,003",51,157.95,1987-01-01,2001-07-01,2014-07-01,"1,109","3,194","8,003",7.3%,7.1%,31%,41%,45%,0%,0%,0%,0%,0%,0%,68%,59%,55%,2.8%,2.1%,26,38,51,137,202,354,2.7%,4.3%,43,83,158,4.5%,4.9%,22%,7%,  8.6 ,  6.1 ,0.02,0.30,0.42,-,0.45,-,0.07,-,0.04,0.00,4.5,3.0,0.0,0.0,4.5,3.0,100%,100%,0%,0%,100%,100%,23,39,-,-,23,39,0.6,0.4,-,-,-,-,41%,7%,59%,7%,0%,0%,0%,0%,9,7,7.4%,-2.0%,3,3,30%,51%,5,3,59%,44%,0,0,0%,5%,1,0,11%,0%
82,8.760582669,-76.52869353,San_Juan_de_Uraba_T1_T2_T3.pdf,San_Juan_de_Uraba_metrics.jpg,San_Juan_de_Uraba.zip,San_Juan_de_Uraba.jpg,San_Juan_de_Uraba_Metrics.jpg,San_Juan_de_Uraba.zip,,,,San_Juan_de_Uraba.jpg,San_Juan_de_Uraba.png,San Juan de Urabá,ANTIOQUIA,America Latina y el Caribe (ALC),"10,167",89,114.80,1991-03-01,2001-01-01,2015-01-01,"3,355","7,109","10,167",7.6%,2.6%,0%,0%,0%,38%,48%,46%,16%,8%,5%,46%,44%,49%,6.1%,2.4%,34,63,89,181,203,226,1.1%,0.8%,97,113,115,1.5%,0.1%,9%,39%,  4.2 ,  6.2 ,29%,7%,71%,79%,0%,14%,0%,0%,0%,0%,3.0,2.9,0.0,0.0,3.0,2.9,100%,99%,0%,0%,100%,99%,98,127,-,-,98,127,0.6,1.4,-,-,-,-,97%,39%,3%,39%,0%,0%,0%,0%,16,10,9.0%,-3.8%,1,1,7%,10%,3,5,19%,56%,2,0,13%,3%,10,3,61%,31%
83,8.662470461,-75.12891845,San_marcos_T1_T2_T3.pdf,San_marcos_metrics.jpg,San_marcos.zip,San_marcos.jpg,San_marcos_Metrics.jpg,San_marcos.zip,,,,San_marcos.jpg,San_marcos.png,San Marcos,SUCRE,America Latina y el Caribe (ALC),"33,122",514,64.42,1987-01-01,2001-07-01,2014-07-01,"14,046","24,964","33,122",4.0%,2.2%,0%,0%,35%,36%,42%,21%,5%,4%,1%,59%,54%,43%,4.8%,3.1%,172,345,514,199,156,112,-1.7%,-2.5%,82,72,64,-0.8%,-0.9%,16%,15%,  6.7 ,  5.5 ,6%,12%,73%,80%,20%,8%,1%,0%,0%,0%,3.4,2.5,0.0,0.0,3.4,2.5,100%,100%,0%,0%,100%,100%,77,141,-,-,77,141,1.9,3.5,-,300,-,-,1%,99%,93%,99%,6%,0%,0%,0%,90,134,8.8%,3.1%,6,68,7%,51%,12,31,13%,23%,43,14,48%,10%,29,22,32%,16%
84,3.696316,-73.69664,San_Martin_T1_T2_T3.pdf,San_Martin_metrics.jpg,San_Martin.zip,San_Martin.jpg,San_Martin_Metrics.jpg,San_Martin.zip,,,,San_Martin.jpg,San_Martin.png,San Martín,META,America Latina y el Caribe (ALC),"20,860",432,48.24,1989-12-01,2001-03-01,2014-01-01,"9,452","15,886","20,860",4.6%,2.1%,21%,39%,52%,30%,20%,15%,2%,1%,1%,47%,40%,31%,2.5%,0.6%,305,402,432,59,65,70,0.9%,0.6%,31,39,48,2.1%,1.6%,17%,21%,  7.3 ,  6.3 ,11%,14%,56%,65%,26%,13%,5%,7%,2%,0%,2.5,2.3,0.6,0.3,1.9,1.9,100%,100%,100%,100%,100%,100%,101,136,62,67,124,151,1.5,2.5,-,104,-,98,1%,99%,36%,90%,63%,9%,0%,0%,82,53,4.5%,-3.3%,44,40,53%,74%,24,10,29%,18%,7,0,8%,0%,8,4,10%,8%
85,8.279858388,-76.38032469,San_Pedro_de_Uraba_T1_T2_T3.pdf,San_Pedro_de_Uraba_metrics.jpg,San_Pedro_de_Uraba.zip,San_Pedro_de_Uraba.jpg,San_Pedro_de_Uraba_Metrics.jpg,San_Pedro_de_Uraba.zip,,,,San_Pedro_de_Uraba.jpg,San_Pedro_de_Uraba.png,San Pedro de Urabá,ANTIOQUIA,America Latina y el Caribe (ALC),"15,594",220,70.81,1991-03-01,2001-01-01,2015-01-01,"6,025","10,019","15,594",3.8%,3.2%,0%,3%,33%,42%,45%,22%,12%,4%,3%,46%,49%,41%,7.2%,2.6%,59,154,220,190,128,120,-2.9%,-0.5%,102,65,71,-3.3%,0.6%,20%,26%,  7.7 ,  7.6 ,2%,6%,49%,49%,48%,42%,0%,3%,0%,0%,5.4,3.1,0.0,0.0,5.4,3.1,100%,100%,0%,0%,100%,100%,31,107,-,-,31,107,3.7,1.2,205,194,-,-,0%,82%,100%,82%,0%,0%,0%,0%,46,51,10.8%,0.8%,5,20,11%,39%,17,23,37%,44%,12,2,26%,4%,12,7,26%,14%
86,6.879275207,-73.4098357,San_Vicente_de_Chucuri_T1_T2_T3.pdf,San_Vicente_de_Chucuri_metrics.jpg,San_Vicente_de_Chucuri.zip,San_Vicente_de_Chucuri.jpg,San_Vicente_de_Chucuri_Metrics.jpg,San_Vicente_de_Chucuri.zip,,,,San_Vicente_de_Chucuri.jpg,San_Vicente_de_Chucuri.png,San Vicente de Chucurí,SANTANDER,America Latina y el Caribe (ALC),"15,138",196,77.37,1991-06-04,2001-01-29,2015-01-04,"8,105","13,329","15,138",5.2%,0.9%,1%,7%,11%,45%,39%,37%,7%,4%,4%,47%,49%,48%,3.0%,0.5%,135,182,196,113,144,150,2.5%,0.3%,60,73,77,2.1%,0.4%,15%,22%,  7.0 ,  6.0 ,8%,25%,69%,47%,17%,27%,2%,0%,4%,1%,4.6,4.1,0.4,0.5,4.2,3.5,100%,100%,100%,100%,100%,100%,59,76,30,40,69,100,1.3,9.6,-,-,-,103,1%,90%,4%,1%,95%,88%,0%,0%,21,8,3.0%,-7.3%,2,4,7%,49%,4,3,18%,38%,8,0,37%,0%,8,1,38%,13%
87,2.450371,-77.97975,Santa_Barbara_T1_T2_T3.pdf,Santa_Barbara_metrics.jpg,Santa_Barbara.zip,Santa_Barbara.jpg,Santa_Barbara_Metrics.jpg,Santa_Barbara.zip,,,,Santa_Barbara.jpg,Santa_Barbara.png,Santa Bárbara,NARINO,America Latina y el Caribe (ALC),"3,714",62,59.55,1991-06-01,1998-02-01,2015-06-01,"2,751","2,904","3,714",0.8%,1.4%,21%,26%,46%,0%,0%,0%,0%,0%,0%,79%,74%,54%,3.5%,2.9%,30,37,62,443,299,131,-5.9%,-4.8%,93,78,60,-2.7%,-1.5%,16%,3%,  5.0 ,  4.7 ,11%,29%,88%,71%,0%,0%,0%,0%,0%,0%,7.8,2.7,0.0,0.0,7.8,2.7,100%,100%,0%,0%,100%,100%,12,31,-,-,12,31,0.5,0.9,-,-,-,-,29%,74%,71%,74%,0%,0%,0%,0%,4,21,8.5%,10.2%,1,3,18%,13%,2,14,62%,68%,1,2,21%,10%,0,2,0%,10%
88,5.87483,-72.982973,Santa_Rosa_de_Viterbo_T1_T2_T3.pdf,Santa_Rosa_de_Viterbo_metrics.jpg,Santa_Rosa_de_Viterbo.zip,Santa_Rosa_de_Viterbo.jpg,Santa_Rosa_de_Viterbo_Metrics.jpg,Santa_Rosa_de_Viterbo.zip,,,,Santa_Rosa_de_Viterbo.jpg,Santa_Rosa_de_Viterbo.png,Santa Rosa de Viterbo,BOYACA,America Latina y el Caribe (ALC),"2,492",192,12.97,1989-12-01,2002-01-01,2014-12-01,"2,309","2,465","2,492",0.5%,0.1%,3%,19%,20%,41%,28%,27%,4%,2%,2%,52%,51%,51%,3.7%,0.3%,118,184,192,41,27,26,-3.3%,-0.3%,20,13,13,-3.1%,-0.2%,21%,21%,  7.7 ,  6.7 ,8%,17%,60%,59%,21%,14%,4%,4%,6%,5%,2.6,2.4,0.9,0.8,1.7,1.5,100%,100%,100%,98%,100%,100%,145,145,283,273,199,210,1.6,6.9,-,-,-,-,9%,31%,11%,5%,75%,21%,5%,4%,33,4,4.8%,-16.0%,10,1,32%,33%,13,3,40%,67%,5,0,16%,0%,4,0,12%,0%
89,5.142424114,-70.85832655,Santa_Rosalia_T1_T2_T3.pdf,Santa_Rosalia_metrics.jpg,Santa_Rosalia.zip,Santa_Rosalia.jpg,Santa_Rosalia_Metrics.jpg,Santa_Rosalia.zip,,,,Santa_Rosalia.jpg,Santa_Rosalia.png,Santa Rosalía,VICHADA,America Latina y el Caribe (ALC),"2,800",56,50.26,1990-01-01,2000-01-01,2014-02-01,403,"1,408","2,800",12.5%,4.9%,27%,52%,58%,0%,0%,0%,0%,1%,1%,75%,150%,150%,5.2%,0.2%,32,54,56,46,49,85,0.5%,3.9%,12,26,50,7.3%,4.7%,14%,8%,  6.4 ,  3.6 ,9%,51%,78%,39%,13%,10%,0%,0%,0%,0%,5.6,4.5,0.0,0.0,5.6,4.5,100%,100%,0%,0%,100%,100%,31,40,-,-,31,40,2.5,2.6,-,-,-,-,4%,95%,96%,95%,0%,0%,0%,0%,17,5,17.9%,-9.0%,1,3,8%,72%,9,1,51%,28%,0,0,1%,0%,7,0,41%,0%
90,4.963495554,-74.43446523,Sasaima_T1_T2_T3.pdf,Sasaima_metrics.jpg,Sasaima.zip,Sasaima.jpg,Sasaima_Metrics.jpg,Sasaima.zip,,,,Sasaima.jpg,Sasaima.png,Sasaima,CUNDINAMARCA,America Latina y el Caribe (ALC),"10,988",224,49.09,1991-01-01,2003-11-01,2015-04-01,"5,677","5,452","10,988",-0.3%,6.1%,27%,29%,32%,0%,0%,0%,2%,1%,1%,71%,71%,67%,4.2%,2.2%,102,175,224,189,106,149,-4.5%,3.0%,56,31,49,-4.5%,4.0%,10%,4%,  6.9 ,  6.5 ,12%,14%,55%,58%,27%,25%,6%,3%,0%,0%,4.7,3.8,0.0,0.0,4.7,3.8,100%,100%,0%,0%,100%,100%,49,67,-,-,49,67,5.5,18.4,-,-,157,-,31%,2%,1%,1%,68%,0%,0%,0%,21,22,5.4%,0.4%,3,12,14%,54%,12,5,57%,23%,1,2,5%,9%,5,3,24%,14%
91,4.262925519,-75.93160396,Sevilla_T1_T2_T3.pdf,Sevilla_metrics.jpg,Sevilla.zip,Sevilla.jpg,Sevilla_Metrics.jpg,Sevilla.zip,,,,Sevilla.jpg,Sevilla.png,Sevilla,VALLE DEL CAUCA,America Latina y el Caribe (ALC),"35,969",291,123.50,1989-08-01,1998-05-01,2014-03-01,"23,784","34,869","35,969",4.4%,0.2%,32%,35%,39%,27%,22%,19%,1%,1%,2%,40%,41%,40%,2.7%,1.9%,170,216,291,232,274,205,1.9%,-1.8%,140,162,124,1.7%,-1.7%,20%,18%,  9.4 ,  7.5 ,1%,1%,17%,64%,69%,31%,13%,3%,0%,1%,6.0,2.4,0.0,0.0,6.0,2.4,100%,98%,0%,0%,100%,98%,36,154,-,-,36,154,0.9,0.8,-,-,-,-,0%,98%,0%,15%,100%,83%,0%,0%,24,48,2.7%,4.3%,2,16,9%,33%,21,20,84%,42%,2,4,7%,9%,0,8,0%,17%
92,9.244595436,-75.14763396,Since_T1_T2_T3.pdf,Since_metrics.jpg,Since.zip,Since.jpg,Since_Metrics.jpg,Since.zip,,,,Since.jpg,Since.png,Sincé,SUCRE,America Latina y el Caribe (ALC),"27,084",330,81.95,1987-01-01,2001-07-01,2014-07-01,"18,417","22,224","27,084",1.3%,1.5%,39%,47%,50%,23%,17%,17%,2%,1%,1%,37%,34%,32%,2.9%,0.3%,208,318,330,140,106,120,-1.9%,1.0%,88,70,82,-1.6%,1.2%,18%,25%,  6.5 ,  5.1 ,5%,26%,75%,64%,20%,9%,1%,1%,0%,0%,6.0,5.0,0.3,0.3,5.8,4.7,100%,100%,43%,50%,100%,100%,50,71,616,594,53,75,1.8,2.8,233,161,-,-,2%,77%,89%,77%,9%,0%,0%,0%,79,15,4.1%,-13.0%,16,9,20%,61%,56,4,71%,25%,2,0,3%,1%,5,2,6%,14%
93,4.582017451,-74.21911066,Soacha_T1_T2_T3.pdf,Soacha_metrics.jpg,Soacha.zip,Soacha.jpg,Soacha_Metrics.jpg,Soacha.zip,,,,Soacha.jpg,Soacha.png,Soacha,CUNDINAMARCA,America Latina y el Caribe (ALC),"540,347","2,734",197.61,1991-01-01,2003-11-01,2015-04-01,"149,496","379,060","540,347",7.3%,3.1%,25%,50%,60%,30%,14%,12%,2%,1%,1%,43%,36%,28%,6.2%,2.4%,944,2084,2734,280,282,274,0.0%,-0.3%,158,182,198,1.1%,0.7%,19%,24%,  6.4 ,  8.4 ,24%,21%,52%,46%,19%,17%,2%,6%,3%,10%,2.5,1.8,0.9,0.6,1.6,1.1,96%,86%,78%,64%,92%,81%,168,293,419,562,244,363,4.6,2.8,67,66,91,64,0%,91%,40%,43%,44%,23%,16%,25%,810,630,11.8%,-2.2%,126,268,16%,43%,357,175,44%,28%,94,148,12%,23%,233,39,29%,6%
94,5.997119,-72.691942,Socha_T1_T2_T3.pdf,Socha_metrics.jpg,Socha.zip,Socha.jpg,Socha_Metrics.jpg,Socha.zip,,,,Socha.jpg,Socha.png,Socha,BOYACA,America Latina y el Caribe (ALC),"4,553",115,39.46,1991-03-01,2000-02-01,2016-01-01,"3,068","3,821","4,553",2.5%,1.1%,0%,0%,17%,47%,49%,36%,4%,3%,3%,49%,49%,45%,2.1%,1.3%,78,94,115,77,80,72,0.4%,-0.7%,39,41,39,0.4%,-0.2%,21%,54%,  7.1 ,  4.1 ,3%,41%,71%,43%,23%,14%,2%,2%,0%,0%,4.1,4.0,0.0,0.0,4.1,4.0,100%,100%,0%,0%,100%,100%,106,98,-,-,106,98,1.3,3.9,-,-,-,-,10%,1%,13%,0%,77%,1%,0%,0%,8,15,2.2%,3.9%,3,6,38%,41%,4,6,48%,44%,0,0,1%,1%,1,2,13%,14%
95,6.471176103,-73.26120516,Socorro_T1_T2_T3.pdf,Socorro_metrics.jpg,Socorro.zip,Socorro.jpg,Socorro_Metrics.jpg,Socorro.zip,,,,Socorro.jpg,Socorro.png,Socorro,SANTANDER,America Latina y el Caribe (ALC),"25,282",287,88.03,1989-12-01,2001-01-01,2015-10-01,"17,171","20,964","25,282",1.8%,1.3%,34%,34%,33%,22%,22%,20%,3%,2%,2%,41%,43%,45%,1.6%,1.5%,194,232,287,150,159,160,0.5%,0.1%,88,90,88,0.2%,-0.2%,23%,27%,  7.3 ,  7.4 ,7%,4%,55%,71%,35%,13%,3%,8%,0%,4%,2.8,2.5,1.1,1.1,1.7,1.4,100%,99%,92%,88%,100%,93%,106,144,277,306,140,219,1.3,0.9,108,106,100,-,20%,67%,21%,39%,48%,28%,11%,0%,17,25,1.3%,2.7%,6,4,34%,18%,9,13,52%,52%,0,6,2%,23%,2,2,12%,8%
96,10.92824114,-74.77878254,Soledad_T1_T2_T3.pdf,Soledad_metrics.jpg,Soledad.zip,Soledad.jpg,Soledad_Metrics.jpg,Soledad.zip,,,,Soledad.jpg,Soledad.png,Soledad,ATLANTICO,America Latina y el Caribe (ALC),"611,447","3,141",194.64,1991-03-01,2003-01-01,2015-03-01,"202,903","426,935","611,447",6.3%,3.0%,37%,48%,74%,17%,14%,7%,1%,1%,0%,45%,37%,19%,3.3%,1.4%,1804,2660,3141,204,256,240,1.9%,-0.5%,113,160,195,3.0%,1.6%,39%,19%,  7.5 ,  5.8 ,44%,34%,22%,47%,11%,10%,11%,3%,11%,5%,2.5,2.2,0.7,0.6,1.8,1.6,98%,96%,66%,60%,94%,93%,139,186,486,578,199,234,3.2,2.0,-,85,-,-,-,95%,-,84%,-,6%,-,5%,673,879,5.7%,2.2%,295,533,44%,61%,173,289,26%,33%,90,3,13%,0%,116,54,17%,6%
97,8.812598071,-74.72296452,Sucre_T1_T2_T3.pdf,Sucre_metrics.jpg,Sucre.zip,Sucre.jpg,Sucre_Metrics.jpg,Sucre.zip,,,,Sucre.jpg,Sucre.png,Sucre,SUCRE,America Latina y el Caribe (ALC),"29,939",120,249.18,1987-01-01,2001-07-01,2014-07-01,"10,713","36,428","29,939",8.4%,-1.5%,0%,0%,15%,48%,48%,40%,5%,5%,5%,47%,47%,41%,2.7%,2.3%,60,89,120,336,780,422,5.8%,-4.7%,179,410,249,5.7%,-3.8%,12%,13%,  5.1 ,  4.9 ,15%,30%,65%,57%,13%,13%,0%,0%,0%,0%,1.9,2.5,0.0,0.0,1.9,2.5,100%,100%,0%,0%,100%,100%,89,122,-,-,89,122,1.1,2.0,-,-,-,-,89%,100%,0%,0%,10%,100%,1%,0%,14,24,3.1%,4.2%,4,6,31%,27%,3,12,24%,48%,1,0,10%,0%,5,6,36%,25%
98,5.829656,-72.163317,Tamara_T1_T2_T3.pdf,Tamara_metrics.jpg,Tamara.zip,Tamara.jpg,Tamara_Metrics.jpg,Tamara.zip,,,,Tamara.jpg,Tamara.png,Támara,CASANARE,America Latina y el Caribe (ALC),"3,584",88,40.93,1992-09-02,2003-01-04,2016-04-21,"1,523","2,241","3,584",3.7%,3.5%,26%,28%,25%,0%,0%,0%,0%,1%,1%,74%,72%,74%,2.5%,2.8%,46,60,88,126,131,155,0.4%,1.3%,33,37,41,1.2%,0.7%,32%,28%,  5.0 ,  3.8 ,35%,66%,60%,34%,6%,0%,0%,0%,0%,0%,2.8,2.2,0.0,0.0,2.8,2.2,100%,100%,0%,0%,100%,100%,76,101,-,-,76,101,3.8,4.7,-,-,-,-,66%,0%,33%,0%,0%,0%,2%,0%,6,8,4.8%,2.2%,1,1,19%,7%,4,4,64%,51%,0,0,0%,6%,1,3,17%,37%
99,-0.564486,-69.634128,Taraira_T1_T2_T3.pdf,Taraira_metrics.jpg,Taraira.zip,Taraira.jpg,Taraira_Metrics.jpg,Taraira.zip,,,,Taraira.jpg,Taraira.png,Taraira,VAUPES,America Latina y el Caribe (ALC),827,36,22.86,1990-04-16,1999-09-09,2016-01-11,848,820,827,-0.4%,0.1%,90%,194%,161%,0%,0%,0%,1%,4%,4%,313%,568%,419%,10.1%,2.3%,10,25,36,98,17,14,-18.8%,-1.2%,89,33,23,-10.5%,-2.3%,6%,6%,  4.6 ,  2.4 ,22%,76%,78%,20%,0%,4%,0%,0%,0%,0%,1.4,0.5,0.0,0.0,1.4,0.5,100%,100%,0%,0%,100%,100%,52,57,-,-,52,57,3.2,15.2,-,-,-,-,23%,100%,77%,100%,0%,0%,0%,0%,18,7,97.9%,-6.2%,0,1,1%,15%,3,3,15%,52%,1,1,6%,16%,13,0,71%,0%
100,2.774133,-77.66612,Timbiqui_T1_T2_T3.pdf,Timbiqui_metrics.jpg,Timbiqui.zip,Timbiqui.jpg,Timbiqui_Metrics.jpg,Timbiqui.zip,,,,Timbiqui.jpg,Timbiqui.png,Timbiquí,CAUCA,America Latina y el Caribe (ALC),"5,292",107,49.67,1986-11-02,1998-04-02,2015-06-11,"2,563","3,257","5,292",2.1%,2.8%,31%,40%,54%,0%,0%,0%,1%,1%,0%,67%,59%,46%,5.6%,3.3%,32,60,107,248,132,92,-5.5%,-2.1%,81,54,50,-3.5%,-0.5%,11%,7%,  4.4 ,  4.4 ,19%,22%,81%,78%,0%,0%,0%,0%,0%,0%,4.5,2.7,0.0,0.0,4.5,2.7,100%,100%,0%,0%,100%,100%,71,87,-,-,71,87,0.5,1.1,-,-,-,-,31%,2%,45%,2%,23%,0%,0%,0%,14,33,11.5%,5.1%,3,6,23%,17%,10,26,74%,80%,0,1,3%,2%,0,0,0%,0%
101,10.87532157,-74.97711834,Tubara_T1_T2_T3.pdf,Tubara_metrics.jpg,Tubara.zip,Tubara.jpg,Tubara_Metrics.jpg,Tubara.zip,,,,Tubara.jpg,Tubara.png,Tubará,Atlantico,America Latina y el Caribe (ALC),"6,567",82,80.01,1991-03-01,1999-01-01,2011-03-01,"5,168","5,761","6,567",1.4%,1.1%,0%,0%,0%,38%,49%,52%,18%,4%,1%,45%,48%,46%,9.9%,1.2%,33,71,82,286,156,149,-7.7%,-0.4%,158,81,80,-8.5%,-0.1%,12%,7%,  5.2 ,  5.3 ,27%,16%,63%,82%,9%,2%,1%,0%,0%,0%,2.9,2.8,0.0,0.0,2.9,2.8,100%,100%,0%,0%,100%,100%,109,112,-,-,109,112,1.4,4.0,277,-,-,-,16%,38%,84%,38%,0%,0%,0%,0%,18,6,12.9%,-8.7%,3,4,14%,69%,6,2,35%,31%,1,0,7%,0%,8,0,44%,0%
102,0.401685,-76.780943,Valle_del_Guamuez_T1_T2_T3.pdf,Valle_del_Guamuez_metrics.jpg,Valle_del_Guamuez.zip,Valle_del_Guamuez.jpg,Valle_del_Guamuez_Metrics.jpg,Valle_del_Guamuez.zip,,,,Valle_del_Guamuez.jpg,Valle_del_Guamuez.png,Valle del Guamuez,PUTUMAYO,America Latina y el Caribe (ALC),"40,291",328,122.85,1989-08-01,1999-06-01,2015-09-01,"5,473","17,475","40,291",11.8%,5.1%,33%,41%,48%,0%,0%,0%,1%,1%,1%,66%,57%,51%,10.6%,2.8%,74,208,328,220,197,252,-1.1%,1.5%,74,84,123,1.2%,2.4%,16%,20%,  8.1 ,  6.8 ,9%,13%,51%,56%,22%,26%,10%,2%,8%,2%,2.9,2.2,2.1,0.5,0.8,1.6,100%,100%,100%,100%,100%,100%,82,157,84,122,315,211,2.3,1.0,-,189,-,-,50%,68%,50%,68%,0%,0%,0%,0%,63,71,25.7%,0.7%,9,24,14%,35%,41,31,66%,44%,8,10,13%,14%,4,5,6%,7%
